stl1f6_33	mFtl2f7_53	mFtl2f8_93	s3gf3_56	mFgtl2f6_45	mF3gtl2f6_45	mF2gtl2f6_45	s3gf2_15	stl3f4_16	mFtl2f7_93	stl1f6_2	mFtl3f7_39	stl1f5_1	mF3gtl3f8_58	mF3gf3_46	mF2gf4_218	mFtl3f8_78	mFgtl3f8_58	mFtl2f6_27	mF3gtl2f8_201	stl3f5_31	stl1f7_95	mF3gtl3f6_52	mF2gtl3f6_52	stl1f8_223	mFtl1f8_251	mFgf4_115	mF2gtl3f8_58	mF2gf4_17	mFgtl2f8_201	sgf3_3	s3gf3_39	sgtl3f6_60	mFgtl3f6_52	stl3f4_11	mF2gtl2f8_201	s2gtl3f6_60	mF2gtl2f8_114	mF3gf3_85	stl3f7_124	stl1f6_48	mFgtl2f8_114	s3gf3_127	mF3gf4_220	s3gtl3f6_60	mF3gf4_30	mF3gf4_209	mFgtl2f8_89	stl1f6_31	labels
0.0352941176471	0.00784929356358	0.00314136125654	0.0117647058824	0.0125588697017	0.0125720272394	0.0125654450262	0.046511627907	0.0229885057471	0.00627943485086	0.0352941176471	0.00837257980115	0.0348837209302	0.00367068694284	0.010460251046	0.00366108786611	0.00314136125654	0.00366684127816	0.0141213389121	0.00262191924489	0.0116279069767	0	0.0151911995809	0.0151832460733	0	0.0020942408377	0.00470465237846	0.00366876310273	0.00313807531381	0.00261917234154	0.0114942528736	0.0235294117647	0.0119047619048	0.0151753008896	0.0574712643678	0.00262054507338	0.0120481927711	0.00471698113208	0.0198744769874	0.0119047619048	0.0117647058824	0.00471451021477	0.0117647058824	0.00104657247514	0.0121951219512	0.00104657247514	0.003663003663	0.00314300680985	0	1
0.00961538461538	0.00991609458429	0.00381679389313	0.0192307692308	0.0106788710908	0.0106951871658	0.0106870229008	0.0761904761905	0.0660377358491	0.00762776506484	0.00961538461538	0.00991609458429	0.00952380952381	0.00229533282326	0.0114329268293	0.00228658536585	0.00229007633588	0.00229182582124	0.0175304878049	0.00306044376435	0.0666666666667	0.0388349514563	0.0152788388083	0.0152671755725	0.0196078431373	0.00229007633588	0.000761614623001	0.00229357798165	0.00381097560976	0.00305576776165	0.00943396226415	0	0.0291262135922	0.0152555301297	0.0188679245283	0.00305810397554	0.0294117647059	0.00382262996942	0.0205792682927	0.0194174757282	0.0480769230769	0.00381970970206	0.0288461538462	0.00152555301297	0.029702970297	0.00305110602593	0.00152555301297	0.00152788388083	0.0384615384615	1
0.0149253731343	0.012012012012	0.0015037593985	0.0149253731343	0.0105105105105	0.0105421686747	0.0105263157895	0.0441176470588	0.0579710144928	0.00750750750751	0.0298507462687	0.0165165165165	0.0294117647059	0.0135951661631	0.0149925037481	0.00449775112444	0.00751879699248	0.0135542168675	0.0164917541229	0.00453172205438	0.0441176470588	0	0.0135542168675	0.0135338345865	0	0.00451127819549	0.00149700598802	0.0135746606335	0.00749625187406	0.00451807228916	0.0289855072464	0.0149253731343	0.0151515151515	0.0135135135135	0.0434782608696	0.00452488687783	0.0153846153846	0.00452488687783	0.0209895052474	0	0.0149253731343	0.00451807228916	0.0149253731343	0.003003003003	0.015625	0.0045045045045	0.0015015015015	0.00150602409639	0.0149253731343	1
0.0149253731343	0.00854700854701	0.00427807486631	0.0149253731343	0.0128205128205	0.0128479657388	0.0128342245989	0.0441176470588	0.0579710144928	0.00747863247863	0.0298507462687	0.00961538461538	0.0294117647059	0.00643776824034	0.0149413020277	0.00320170757737	0.00748663101604	0.00642398286938	0.0160085378869	0.00214592274678	0.0441176470588	0	0.00963597430407	0.0096256684492	0	0.00213903743316	0.00533049040512	0.0064308681672	0.00106723585912	0.00214132762313	0.0289855072464	0.0149253731343	0.0151515151515	0.00961538461538	0.0434782608696	0.0021436227224	0.0153846153846	0.0042872454448	0.0160085378869	0	0.0149253731343	0.00428265524625	0.0149253731343	0.00747863247863	0.015625	0.0042735042735	0.0042735042735	0.00428265524625	0.0149253731343	1
0	0.0122630992196	0.00669642857143	0.0263157894737	0.0144927536232	0.0145251396648	0.0145089285714	0.0521739130435	0.0603448275862	0.0100334448161	0	0.0111482720178	0	0.00895856662934	0.0167037861915	0.00445434298441	0.00669642857143	0.00893854748603	0.0155902004454	0.00447928331467	0.0521739130435	0.0176991150442	0.0167597765363	0.0167410714286	0.00892857142857	0.00223214285714	0.00222469410456	0.0089485458613	0.00556792873051	0.00446927374302	0.00862068965517	0.0175438596491	0.0442477876106	0.0167224080268	0.0258620689655	0.00447427293065	0.0446428571429	0.00782997762864	0.0155902004454	0.0265486725664	0.0175438596491	0.00782122905028	0.0263157894737	0.00111482720178	0.045045045045	0.00557413600892	0.00222965440357	0.00670391061453	0.0263157894737	1
0.00961538461538	0.0092807424594	0.00386996904025	0.0192307692308	0.0139211136891	0.013942680093	0.0139318885449	0.0761904761905	0.0660377358491	0.00850734725445	0.00961538461538	0.0046403712297	0.00952380952381	0.00387897595035	0.0146831530139	0.00386398763524	0.0046439628483	0.00387296669249	0.015455950541	0.00310318076028	0.0666666666667	0.0388349514563	0.0116189000775	0.0116099071207	0.0196078431373	0.00232198142415	0.0023166023166	0.00387596899225	0.00231839258114	0.00309837335399	0.00943396226415	0	0.0291262135922	0.0116009280742	0.0188679245283	0.0031007751938	0.0294117647059	0.00697674418605	0.0255023183926	0.0194174757282	0.0480769230769	0.00697134004648	0.0288461538462	0.0030935808198	0.029702970297	0.0030935808198	0.00386697602475	0.00697134004648	0.0384615384615	1
0	0.00576843840132	0.00577081615829	0.0263157894737	0.0135970333745	0.0136082474227	0.0136026380874	0.0909090909091	0.115384615385	0.00988875154512	0	0.00906468891636	0	0.00330169211721	0.00864909390445	0.00247116968699	0.00288540807914	0.00329896907216	0.0107084019769	0.00288898060256	0.0649350649351	0.0266666666667	0.0185567010309	0.0185490519373	0.027027027027	0.00288540807914	0.00205846027172	0.003300330033	0.00205930807249	0.00288659793814	0	0	0.0266666666667	0.0185414091471	0.0128205128205	0.00288778877888	0.027027027027	0.00783828382838	0.0218286655684	0.0266666666667	0.0526315789474	0.00783505154639	0.0789473684211	0.00247218788628	0.027397260274	0.00247218788628	0.00247218788628	0.00453608247423	0.0394736842105	1
0.0243902439024	0.00757575757576	0.00303490136571	0.0121951219512	0.00757575757576	0.00759878419453	0.00758725341426	0	0.0238095238095	0.0030303030303	0.0243902439024	0.00606060606061	0.0240963855422	0.0015243902439	0.0121028744327	0.00302571860817	0.00303490136571	0.00151975683891	0.0166414523449	0.0015243902439	0.0120481927711	0	0.016717325228	0.0166919575114	0	0.00303490136571	0.00151057401813	0.00152207001522	0.00756429652042	0.00151975683891	0	0	0	0.0166666666667	0.0357142857143	0.00152207001522	0	0.00304414003044	0.0226928895613	0	0.0243902439024	0.00303951367781	0	0.00151515151515	0	0.00151515151515	0.00454545454545	0.00303951367781	0	1
0.0149253731343	0.00757575757576	0.00303490136571	0.0149253731343	0.00757575757576	0.00759878419453	0.00758725341426	0.0441176470588	0.0579710144928	0.0030303030303	0.0298507462687	0.00606060606061	0.0294117647059	0.0015243902439	0.0121028744327	0.00302571860817	0.00303490136571	0.00151975683891	0.0166414523449	0.0015243902439	0.0441176470588	0	0.016717325228	0.0166919575114	0	0.00303490136571	0.00151057401813	0.00152207001522	0.00756429652042	0.00151975683891	0.0289855072464	0.0149253731343	0.0151515151515	0.0166666666667	0.0434782608696	0.00152207001522	0.0153846153846	0.00304414003044	0.0226928895613	0	0.0149253731343	0.00303951367781	0.0149253731343	0.00151515151515	0.015625	0.00151515151515	0.00454545454545	0.00303951367781	0.0149253731343	1
0	0.00523286237572	0.00314136125654	0.0263157894737	0.0125588697017	0.0125720272394	0.0125654450262	0.0521739130435	0.0603448275862	0.00889586603872	0	0.010989010989	0	0.00367068694284	0.0120292887029	0.00209205020921	0.00471204188482	0.00366684127816	0.0125523012552	0.00576822233875	0.0521739130435	0.0176991150442	0.0151911995809	0.0151832460733	0.00892857142857	0.00366492146597	0.00156821745949	0.00366876310273	0.00470711297071	0.00576217915139	0.00862068965517	0.0175438596491	0.0442477876106	0.0151753008896	0.0258620689655	0.00576519916143	0.0446428571429	0.00471698113208	0.0214435146444	0.0265486725664	0.0175438596491	0.00471451021477	0.0263157894737	0.003663003663	0.045045045045	0.00209314495029	0.00313971742543	0.00209533787323	0.0263157894737	1
0	0.00312989045383	0.00313479623824	0.0227272727273	0.018779342723	0.0188383045526	0.0188087774295	0.0337078651685	0.0333333333333	0.0093896713615	0	0.0125195618153	0	0.00629921259843	0.0140625	0	0.00626959247649	0.00627943485086	0.0125	0.00472440944882	0.0112359550562	0.0229885057471	0.00784929356358	0.00783699059561	0.0116279069767	0.00626959247649	0.00468018720749	0.0062893081761	0.0078125	0.00470957613815	0	0.0227272727273	0	0.00782472613459	0.0222222222222	0.00471698113208	0	0	0.015625	0	0.0454545454545	0	0.0227272727273	0.00782472613459	0	0.00312989045383	0.00469483568075	0.00470957613815	0.0340909090909	1
0	0.0081103000811	0.00730519480519	0.0227272727273	0.0186536901865	0.0186839967506	0.0186688311688	0.0337078651685	0.0333333333333	0.0113544201135	0	0.00892133008921	0	0.00162733930024	0.0064829821718	0.00243111831442	0.00243506493506	0.00162469536962	0.0178282009724	0.00325467860049	0.0112359550562	0.0229885057471	0.0154346060114	0.0154220779221	0.0116279069767	0.00568181818182	0.00080971659919	0.00162601626016	0.00405186385737	0.00324939073924	0	0.0227272727273	0	0.0154095701541	0.0222222222222	0.00325203252033	0	0.00325203252033	0.0137763371151	0	0.0454545454545	0.00324939073924	0.0227272727273	0.00324412003244	0	0.00324412003244	0.00405515004055	0.00487408610885	0.0340909090909	1
0	0.00759493670886	0.00422297297297	0.0232558139535	0.0135021097046	0.0135249366019	0.0135135135135	0.0804597701149	0.0909090909091	0.0084388185654	0	0.00675105485232	0	0.00423370025402	0.0160202360877	0.00505902192243	0.00253378378378	0.00422654268808	0.0202360876897	0.00508044030483	0.0574712643678	0.0235294117647	0.0118343195266	0.0118243243243	0.0238095238095	0.00591216216216	0.000842459983151	0.00423011844332	0.00590219224283	0.0050718512257	0	0.0116279069767	0.0352941176471	0.0118143459916	0.0340909090909	0.00507614213198	0.0357142857143	0.00169204737733	0.0143338954469	0.0117647058824	0.046511627907	0.00169061707523	0.0232558139535	0.0042194092827	0.0361445783133	0.00506329113924	0.00590717299578	0.00338123415046	0.0232558139535	1
0.0149253731343	0.00759493670886	0.00422297297297	0.0149253731343	0.0135021097046	0.0135249366019	0.0135135135135	0.0441176470588	0.0579710144928	0.0084388185654	0.0298507462687	0.00675105485232	0.0294117647059	0.00423370025402	0.0160202360877	0.00505902192243	0.00253378378378	0.00422654268808	0.0202360876897	0.00508044030483	0.0441176470588	0	0.0118343195266	0.0118243243243	0	0.00591216216216	0.000842459983151	0.00423011844332	0.00590219224283	0.0050718512257	0.0289855072464	0.0149253731343	0.0151515151515	0.0118143459916	0.0434782608696	0.00507614213198	0.0153846153846	0.00169204737733	0.0143338954469	0	0.0149253731343	0.00169061707523	0.0149253731343	0.0042194092827	0.015625	0.00506329113924	0.00590717299578	0.00338123415046	0.0149253731343	1
0.0120481927711	0.0062893081761	0.00251889168766	0.0120481927711	0.0100628930818	0.0100882723834	0.0100755667506	0.047619047619	0.0352941176471	0.0062893081761	0.0120481927711	0.00754716981132	0.0119047619048	0.00379266750948	0.00125628140704	0.00376884422111	0.00377833753149	0.00378310214376	0.0125628140704	0.00379266750948	0.0119047619048	0.0121951219512	0.0126103404792	0.0125944584383	0	0.00251889168766	0.00125470514429	0.00378787878788	0.00251256281407	0.00378310214376	0.0117647058824	0.0120481927711	0	0.0125786163522	0.0588235294118	0.00378787878788	0	0.00378787878788	0.0163316582915	0	0.0240963855422	0.00378310214376	0.0120481927711	0.00251572327044	0	0.00125786163522	0.00251572327044	0.00126103404792	0.0120481927711	1
