stl1f6_33	mFtl2f7_53	mFtl2f8_93	s3gf3_56	mFgtl2f6_45	mF3gtl2f6_45	mF2gtl2f6_45	s3gf2_15	stl3f4_16	mFtl2f7_93	stl1f6_2	mFtl3f7_39	stl1f5_1	mF3gtl3f8_58	mF3gf3_46	mF2gf4_218	mFtl3f8_78	mFgtl3f8_58	mFtl2f6_27	mF3gtl2f8_201	stl3f5_31	stl1f7_95	mF3gtl3f6_52	mF2gtl3f6_52	stl1f8_223	mFtl1f8_251	mFgf4_115	mF2gtl3f8_58	mF2gf4_17	mFgtl2f8_201	sgf3_3	s3gf3_39	sgtl3f6_60	mFgtl3f6_52	stl3f4_11	mF2gtl2f8_201	s2gtl3f6_60	mF2gtl2f8_114	mF3gf3_85	stl3f7_124	stl1f6_48	mFgtl2f8_114	s3gf3_127	mF3gf4_220	s3gtl3f6_60	mF3gf4_30	mF3gf4_209	mFgtl2f8_89	stl1f6_31	labels
0.0352941176471	0.0115740740741	0.00231749710313	0.0117647058824	0.00810185185185	0.00812064965197	0.00811123986095	0.046511627907	0.0229885057471	0.00462962962963	0.0352941176471	0.00578703703704	0.0348837209302	0.0046511627907	0.0127167630058	0.00462427745665	0.00115874855156	0.0046403712297	0.0161849710983	0	0.0116279069767	0	0.0139211136891	0.0139049826188	0	0.00463499420626	0.00230946882217	0.00464576074332	0.00231213872832	0	0.0114942528736	0.0235294117647	0.0119047619048	0.0138888888889	0.0574712643678	0	0.0120481927711	0	0.0138728323699	0.0119047619048	0.0117647058824	0	0.0117647058824	0.00115740740741	0.0121951219512	0.00231481481481	0.00462962962963	0	0	-1
0.012987012987	0.00883002207506	0.00442477876106	0	0.0132450331126	0.0133037694013	0.0132743362832	0.0512820512821	0.0506329113924	0.00662251655629	0.012987012987	0.00441501103753	0.0128205128205	0.00890868596882	0.00881057268722	0.00220264317181	0.00221238938053	0.00886917960089	0.0198237885463	0	0.025641025641	0	0.0221729490022	0.0221238938053	0	0.00442477876106	0.00659340659341	0.00888888888889	0.011013215859	0	0.0253164556962	0.012987012987	0.0131578947368	0.0220750551876	0.0506329113924	0	0.0133333333333	0.00222222222222	0.0198237885463	0	0	0.00221729490022	0.012987012987	0.00662251655629	0.0135135135135	0.00220750551876	0.00441501103753	0.00221729490022	0.012987012987	-1
0.0149253731343	0.00777453838678	0.00486381322957	0.0149253731343	0.0145772594752	0.014605647517	0.0145914396887	0.0441176470588	0.0579710144928	0.00971817298348	0.0298507462687	0.00583090379009	0.0294117647059	0.00390243902439	0.00485436893204	0.00291262135922	0.00486381322957	0.00389483933788	0.0165048543689	0.00878048780488	0.0441176470588	0	0.0136319376826	0.0136186770428	0	0.00291828793774	0	0.00389863547758	0.000970873786408	0.00876338851022	0.0289855072464	0.0149253731343	0.0151515151515	0.0136054421769	0.0434782608696	0.00877192982456	0.0153846153846	0.00389863547758	0.0203883495146	0	0.0149253731343	0.00389483933788	0.0149253731343	0.00291545189504	0.015625	0.000971817298348	0.000971817298348	0.00292112950341	0.0149253731343	-1
0.00952380952381	0.00645682001614	0.000807754442649	0.0190476190476	0.00403551251009	0.00404203718674	0.00403877221325	0.0471698113208	0.0373831775701	0.00161420500404	0.00952380952381	0.00968523002421	0.00943396226415	0.00242914979757	0.00967741935484	0.00322580645161	0.00565428109855	0.00242522231205	0.00806451612903	0.00323886639676	0.0377358490566	0.00961538461538	0.00808407437348	0.00807754442649	0.00970873786408	0.00403877221325	0.00241740531829	0.00242718446602	0.00322580645161	0.00323362974939	0.018691588785	0.00952380952381	0.0192307692308	0.00807102502018	0.0560747663551	0.00323624595469	0.0194174757282	0.00242718446602	0.0201612903226	0.00961538461538	0.0190476190476	0.00242522231205	0.0285714285714	0.00322841000807	0.0196078431373	0.000807102502018	0.00403551251009	0	0.00952380952381	-1
0.0149253731343	0.00990099009901	0	0.0149253731343	0.0049504950495	0.005	0.00497512437811	0.0441176470588	0.0579710144928	0	0.0298507462687	0.0049504950495	0.0294117647059	0	0.00985221674877	0	0.00497512437811	0	0.0246305418719	0	0.0441176470588	0	0.015	0.0149253731343	0	0	0.00980392156863	0	0.00492610837438	0	0.0289855072464	0.0149253731343	0.0151515151515	0.0148514851485	0.0434782608696	0	0.0153846153846	0.00502512562814	0.0147783251232	0	0.0149253731343	0.005	0.0149253731343	0	0.015625	0	0.00990099009901	0	0.0149253731343	-1
0.0120481927711	0.00623052959502	0	0.0120481927711	0.0171339563863	0.0171875	0.0171606864275	0.047619047619	0.0352941176471	0.00623052959502	0.0120481927711	0.00311526479751	0.0119047619048	0.00156739811912	0.0171073094868	0.00155520995334	0.0015600624025	0.0015625	0.0186625194401	0.00156739811912	0.0119047619048	0.0121951219512	0.009375	0.00936037441498	0	0.00624024960998	0.00155279503106	0.00156494522692	0.00155520995334	0.0015625	0.0117647058824	0.0120481927711	0	0.00934579439252	0.0588235294118	0.00156494522692	0	0.00156494522692	0.00622083981337	0	0.0240963855422	0.0015625	0.0120481927711	0.00467289719626	0	0.00778816199377	0.00623052959502	0.003125	0.0120481927711	-1
0.0149253731343	0.00728597449909	0.000911577028259	0.0149253731343	0.011839708561	0.0118613138686	0.0118505013674	0.0441176470588	0.0579710144928	0.00364298724954	0.0298507462687	0.00728597449909	0.0294117647059	0.00274223034735	0.0090991810737	0.00181983621474	0.00455788514129	0.00273722627737	0.0127388535032	0.00457038391225	0.0441176470588	0	0.014598540146	0.0145852324521	0	0.00364630811304	0.00636363636364	0.0027397260274	0.00181983621474	0.00456204379562	0.0289855072464	0.0149253731343	0.0151515151515	0.0145719489982	0.0434782608696	0.00456621004566	0.0153846153846	0.00547945205479	0.00818926296633	0	0.0149253731343	0.00547445255474	0.0149253731343	0.00273224043716	0.015625	0.000910746812386	0.00546448087432	0.00182481751825	0.0149253731343	-1
0	0.00728597449909	0.000911577028259	0.0263157894737	0.011839708561	0.0118613138686	0.0118505013674	0.0909090909091	0.115384615385	0.00364298724954	0	0.00728597449909	0	0.00274223034735	0.0090991810737	0.00181983621474	0.00455788514129	0.00273722627737	0.0127388535032	0.00457038391225	0.0649350649351	0.0266666666667	0.014598540146	0.0145852324521	0.027027027027	0.00364630811304	0.00636363636364	0.0027397260274	0.00181983621474	0.00456204379562	0	0	0.0266666666667	0.0145719489982	0.0128205128205	0.00456621004566	0.027027027027	0.00547945205479	0.00818926296633	0.0266666666667	0.0526315789474	0.00547445255474	0.0789473684211	0.00273224043716	0.027397260274	0.000910746812386	0.00546448087432	0.00182481751825	0.0394736842105	-1
0.012987012987	0.00754716981132	0.00209731543624	0	0.0117400419287	0.0117498950902	0.011744966443	0.0512820512821	0.0506329113924	0.0083857442348	0.012987012987	0.00670859538784	0.0128205128205	0.00377992440151	0.00880134115675	0.00335289186924	0.00209731543624	0.00377675199329	0.012154233026	0.00503989920202	0.025641025641	0	0.0134284515317	0.0134228187919	0	0.00293624161074	0.00125680770842	0.00377833753149	0.00209555741827	0.00503566932438	0.0253164556962	0.012987012987	0.0131578947368	0.0134171907757	0.0506329113924	0.00503778337531	0.0133333333333	0.00545759865659	0.0171835708298	0	0	0.00545530843475	0.012987012987	0.00503144654088	0.0135135135135	0.00251572327044	0.00461215932914	0.00209819555183	0.012987012987	-1
0.0352941176471	0.00143369175627	0.00215208034433	0.0117647058824	0.0100358422939	0.0100502512563	0.0100430416069	0.046511627907	0.0229885057471	0.00573476702509	0.0352941176471	0.00430107526882	0.0348837209302	0.00143781452193	0.0107449856734	0.00716332378223	0.00286944045911	0.00143575017947	0.00931232091691	0.00287562904385	0.0116279069767	0	0.00646087580761	0.006456241033	0	0.000717360114778	0	0.0014367816092	0.0100286532951	0.00287150035894	0.0114942528736	0.0235294117647	0.0119047619048	0.00645161290323	0.0574712643678	0.00287356321839	0.0120481927711	0.00287356321839	0.0214899713467	0.0119047619048	0.0117647058824	0.00287150035894	0.0117647058824	0.00215053763441	0.0121951219512	0.00286738351254	0.00358422939068	0.00287150035894	0	-1
0.0352941176471	0.00879765395894	0.00684931506849	0.0117647058824	0.0127077223851	0.0127326150833	0.0127201565558	0.046511627907	0.0229885057471	0.00977517106549	0.0352941176471	0.00782013685239	0.0348837209302	0.000981354268891	0.009765625	0.0048828125	0.00195694716243	0.000979431929481	0.013671875	0.00392541707556	0.0116279069767	0	0.0107737512243	0.0107632093933	0	0.00391389432485	0.000975609756098	0.000980392156863	0.0029296875	0.00391772771792	0.0114942528736	0.0235294117647	0.0119047619048	0.010752688172	0.0574712643678	0.00392156862745	0.0120481927711	0.00490196078431	0.0166015625	0.0119047619048	0.0117647058824	0.0048971596474	0.0117647058824	0.000977517106549	0.0121951219512	0.0019550342131	0.0019550342131	0.00391772771792	0	-1
0.0120481927711	0.00858369098712	0.00143266475645	0.0120481927711	0.0100143061516	0.0100430416069	0.0100286532951	0.047619047619	0.0352941176471	0.00429184549356	0.0120481927711	0.0114449213162	0.0119047619048	0.00143884892086	0.0128571428571	0	0.00143266475645	0.00143472022956	0.0157142857143	0.00719424460432	0.0119047619048	0.0121951219512	0.0143472022956	0.0143266475645	0	0.00573065902579	0.00285306704708	0.0014367816092	0.00714285714286	0.00717360114778	0.0117647058824	0.0120481927711	0	0.0143061516452	0.0588235294118	0.00718390804598	0	0.00431034482759	0.0128571428571	0	0.0240963855422	0.00430416068867	0.0120481927711	0.00143061516452	0	0.00143061516452	0.0071530758226	0.00143472022956	0.0120481927711	-1
0.012987012987	0.00858369098712	0.00143266475645	0	0.0100143061516	0.0100430416069	0.0100286532951	0.0512820512821	0.0506329113924	0.00429184549356	0.012987012987	0.0114449213162	0.0128205128205	0.00143884892086	0.0128571428571	0	0.00143266475645	0.00143472022956	0.0157142857143	0.00719424460432	0.025641025641	0	0.0143472022956	0.0143266475645	0	0.00573065902579	0.00285306704708	0.0014367816092	0.00714285714286	0.00717360114778	0.0253164556962	0.012987012987	0.0131578947368	0.0143061516452	0.0506329113924	0.00718390804598	0.0133333333333	0.00431034482759	0.0128571428571	0	0	0.00430416068867	0.012987012987	0.00143061516452	0.0135135135135	0.00143061516452	0.0071530758226	0.00143472022956	0.012987012987	-1
0.012987012987	0.00592592592593	0.00445103857567	0	0.00740740740741	0.0074294205052	0.00741839762611	0.0512820512821	0.0506329113924	0.00592592592593	0.012987012987	0.0103703703704	0.0128205128205	0.00596125186289	0.0133136094675	0.00147928994083	0.00741839762611	0.00594353640416	0.0133136094675	0.00745156482861	0.025641025641	0	0.0163447251114	0.0163204747774	0	0.00296735905045	0.00443131462334	0.00595238095238	0.00591715976331	0.0074294205052	0.0253164556962	0.012987012987	0.0131578947368	0.0162962962963	0.0506329113924	0.00744047619048	0.0133333333333	0.0014880952381	0.0133136094675	0	0	0.00148588410104	0.012987012987	0.00740740740741	0.0135135135135	0.00444444444444	0.00444444444444	0.00148588410104	0.012987012987	-1
0.0352941176471	0.00990099009901	0.00605393505779	0.0117647058824	0.014301430143	0.0143171806167	0.0143093010457	0.046511627907	0.0229885057471	0.0104510451045	0.0352941176471	0.00880088008801	0.0348837209302	0.00385887541345	0.00934579439252	0.00109950522265	0.00330214639516	0.00385462555066	0.0148433205058	0.00275633958104	0.0116279069767	0	0.00881057268722	0.00880572372042	0	0.00275178866263	0.000549450549451	0.00385674931129	0.0065970313359	0.00275330396476	0.0114942528736	0.0235294117647	0.0119047619048	0.00880088008801	0.0574712643678	0.00275482093664	0.0120481927711	0.00495867768595	0.0252886201209	0.0119047619048	0.0117647058824	0.00495594713656	0.0117647058824	0.0027502750275	0.0121951219512	0.0027502750275	0.0038503850385	0.00440528634361	0	-1
0.0352941176471	0.00770308123249	0.0042046250876	0.0117647058824	0.0168067226891	0.0168302945302	0.0168185003504	0.046511627907	0.0229885057471	0.0133053221289	0.0352941176471	0.00560224089636	0.0348837209302	0.0063202247191	0.00909727081875	0.00139958012596	0.00280308339173	0.00631136044881	0.0132960111966	0.00280898876404	0.0116279069767	0	0.0133239831697	0.0133146461107	0	0.00560616678346	0.0048951048951	0.00631578947368	0.00209937018894	0.00280504908836	0.0114942528736	0.0235294117647	0.0119047619048	0.0133053221289	0.0574712643678	0.00280701754386	0.0120481927711	0.00491228070175	0.0181945416375	0.0119047619048	0.0117647058824	0.00490883590463	0.0117647058824	0.000700280112045	0.0121951219512	0.00280112044818	0.00490196078431	0.00210378681627	0	-1
0.0352941176471	0.00587371512482	0.00367376928729	0.0117647058824	0.0117474302496	0.0117647058824	0.0117560617193	0.046511627907	0.0229885057471	0.00734214390602	0.0352941176471	0.0117474302496	0.0348837209302	0.00368188512518	0.0117388114453	0.00513573000734	0.0051432770022	0.00367647058824	0.0139398385913	0.00147275405007	0.0116279069767	0	0.0191176470588	0.0191036002939	0	0.00661278471712	0.00439882697947	0.00367917586461	0.00293470286134	0.00147058823529	0.0114942528736	0.0235294117647	0.0119047619048	0.0190895741557	0.0574712643678	0.00147167034584	0.0120481927711	0.00367917586461	0.0161408657373	0.0119047619048	0.0117647058824	0.00367647058824	0.0117647058824	0.00293685756241	0.0121951219512	0.00220264317181	0.00220264317181	0.00294117647059	0	-1
0.0352941176471	0.00991609458429	0.00381679389313	0.0117647058824	0.0106788710908	0.0106951871658	0.0106870229008	0.046511627907	0.0229885057471	0.00762776506484	0.0352941176471	0.00991609458429	0.0348837209302	0.00229533282326	0.0114329268293	0.00228658536585	0.00229007633588	0.00229182582124	0.0175304878049	0.00306044376435	0.0116279069767	0	0.0152788388083	0.0152671755725	0	0.00229007633588	0.000761614623001	0.00229357798165	0.00381097560976	0.00305576776165	0.0114942528736	0.0235294117647	0.0119047619048	0.0152555301297	0.0574712643678	0.00305810397554	0.0120481927711	0.00382262996942	0.0205792682927	0.0119047619048	0.0117647058824	0.00381970970206	0.0117647058824	0.00152555301297	0.0121951219512	0.00305110602593	0.00152555301297	0.00152788388083	0	-1
0.0352941176471	0.00197238658777	0.00493583415597	0.0117647058824	0.0157790927022	0.0158102766798	0.0157946692991	0.046511627907	0.0229885057471	0.0108481262327	0.0352941176471	0.00788954635108	0.0348837209302	0.0039603960396	0.0147783251232	0.00295566502463	0.00394866732478	0.00395256916996	0.0118226600985	0.0029702970297	0.0116279069767	0	0.0138339920949	0.0138203356367	0	0.00296150049358	0.000984251968504	0.00395647873393	0.000985221674877	0.00296442687747	0.0114942528736	0.0235294117647	0.0119047619048	0.0138067061144	0.0574712643678	0.00296735905045	0.0120481927711	0.00197823936696	0.0187192118227	0.0119047619048	0.0117647058824	0.00197628458498	0.0117647058824	0.00197238658777	0.0121951219512	0.00197238658777	0.00591715976331	0.00296442687747	0	-1
0.00952380952381	0.00523560209424	0.00524475524476	0.0190476190476	0.0157068062827	0.015761821366	0.0157342657343	0.0471698113208	0.0373831775701	0.0087260034904	0.00952380952381	0.00174520069808	0.00943396226415	0.00175746924429	0.0174216027875	0.01393728223	0	0.00175131348511	0.0121951219512	0.00351493848858	0.0377358490566	0.00961538461538	0.0105078809107	0.0104895104895	0.00970873786408	0.0034965034965	0.00347826086957	0.00175438596491	0.00522648083624	0.00350262697023	0.018691588785	0.00952380952381	0.0192307692308	0.0104712041885	0.0560747663551	0.00350877192982	0.0194174757282	0.00701754385965	0.0156794425087	0.00961538461538	0.0190476190476	0.00700525394046	0.0285714285714	0.00174520069808	0.0196078431373	0.00698080279232	0.0087260034904	0.00350262697023	0.00952380952381	-1
